,ID,area_type,availability,location,size,society,total_sqft,bath,balcony,price,avg_2bhk_rent,dist_from_city,sqft
924,924,Super built-up  Area,Ready To Move,Yelahanka,3 BHK,,1590,2.0,1.0,54.0,8500.0,20.8,3
925,925,Super built-up  Area,Ready To Move,Basavanagara,3 BHK,,2400,2.0,0.0,80.0,,10.3,3
926,926,Super built-up  Area,Ready To Move,Horamavu Banaswadi,3 BHK,Asorai ,1554,3.0,2.0,55.0,,9.9,3
927,927,Super built-up  Area,18-Dec,Thanisandra,2 BHK,Omter A,1000 - 1285,2.0,0.0,43.415,13500.0,11.5,2
928,928,Super built-up  Area,Ready To Move,Bellandur,5 BHK,,4239,5.0,2.0,423.0,19667.0,12.9,5
929,929,Built-up  Area,Ready To Move,Konanakunte,2 Bedroom,,884,1.0,0.0,58.0,12500.0,13.8,2
930,930,Super built-up  Area,19-Mar,Hosa Road,2 BHK,Skume R,1045,2.0,1.0,98.89,2283.0,15.7,2
931,931,Super built-up  Area,Ready To Move,Marathahalli,2 BHK,,1019,2.0,2.0,49.86,16620.0,10.9,2
932,932,Super built-up  Area,Ready To Move,Ambedkar Nagar,3 BHK,SoechHa,1935,4.0,2.0,130.0,,18.9,3
933,933,Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,,1135,2.0,2.0,39.73,19750.0,12.9,3
934,934,Super built-up  Area,Ready To Move,Lakshminarayana Pura,3 BHK,RothaVa,1680,3.0,2.0,150.0,,13.3,3
935,935,Super built-up  Area,19-Jun,Hebbal,4 BHK,Raard B,2470,5.0,2.0,247.0,17340.0,11.1,4
936,936,Super built-up  Area,Ready To Move,1st Phase JP Nagar,4 BHK,Prhtsok,2825,4.0,3.0,250.0,,9.7,4
937,937,Super built-up  Area,Ready To Move,Hosakerehalli,3 BHK,Taonte ,2480,3.0,1.0,330.0,14000.0,13.4,3
938,938,Plot  Area,Ready To Move,5th Phase JP Nagar,9 Bedroom,,1260,11.0,,290.0,,10.9,9
939,939,Plot  Area,Ready To Move,Ramamurthy Nagar,5 Bedroom,,1800,4.0,3.0,187.0,14647.0,11.7,5
940,940,Built-up  Area,Ready To Move,Kasavanhalli,3 BHK,Ocrda M,1799,3.0,3.0,90.0,,15.0,3
941,941,Super built-up  Area,Ready To Move,Whitefield,4 Bedroom,PrOakSi,3606 - 5091,,,304.0,14981.0,17.3,4
942,942,Built-up  Area,Ready To Move,Attibele,1 BHK,Jae 2hu,400,1.0,1.0,11.0,7500.0,31.8,1
943,943,Built-up  Area,18-Mar,Kundalahalli,2 BHK,Dieldli,1047,2.0,1.0,82.0,,17.4,2
944,944,Super built-up  Area,Ready To Move,Kaverappa Layout,2 BHK,Kesomrn,1282,2.0,2.0,87.0,,13.8,2
945,945,Super built-up  Area,Ready To Move,NGR Layout,2 BHK,,1020,2.0,1.0,45.9,,8.6,2
946,946,Plot  Area,Ready To Move,Kammanahalli,4 Bedroom,,1080,3.0,1.0,155.0,20250.0,7.6,4
947,947,Super built-up  Area,Ready To Move,Whitefield,2 BHK,UKe 2nz,1495,2.0,1.0,79.5,14981.0,17.3,2
948,948,Built-up  Area,Ready To Move,Kasavanhalli,4 Bedroom,Vaidsi ,3260,4.0,1.0,240.0,,15.0,4
949,949,Super built-up  Area,17-Oct,Divya Unnathi Layout,3 BHK,,1611,2.0,2.0,64.44,,,3
950,950,Super built-up  Area,Ready To Move,Koramangala,4 BHK,K ncy R,3500,5.0,2.0,425.0,2117.0,8.3,4
951,951,Built-up  Area,Ready To Move,Vasantha Vallabha Nagar,3 Bedroom,,1500,2.0,2.0,95.0,,14.0,3
952,952,Super built-up  Area,Ready To Move,Sahakara Nagar,3 BHK,EsniaGa,1500,2.0,2.0,95.0,,13.3,3
953,953,Plot  Area,Ready To Move,Yelahanka,4 Bedroom,Aaire S,3206,5.0,,270.0,8500.0,20.8,4
954,954,Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,Laihai ,1540,3.0,0.0,50.0,19750.0,12.9,3
955,955,Super built-up  Area,18-May,Hosa Road,3 BHK,Pamesy ,1639,3.0,1.0,80.0,2283.0,15.7,3
956,956,Plot  Area,Ready To Move,Marathahalli,4 Bedroom,,700,4.0,,72.0,16620.0,10.9,4
957,957,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1303,2.0,2.0,55.79,,15.3,2
958,958,Super built-up  Area,Ready To Move,Koramangala,2 BHK,K ncy R,1005,1.0,1.0,110.0,2117.0,8.3,2
959,959,Super built-up  Area,Ready To Move,Kammasandra,1 BHK,Puitea ,650 - 665,1.0,0.0,18.41,,21.2,1
960,960,Super built-up  Area,18-Oct,Chandapura,3 BHK,SunceEs,1305,3.0,1.0,33.28,11714.0,24.0,3
961,961,Plot  Area,Ready To Move,Kothannur,3 Bedroom,,600,4.0,0.0,95.0,,11.8,3
962,962,Super built-up  Area,Ready To Move,sapthagiri Layout,2 BHK,,1300,1.0,1.0,115.0,,,2
963,963,Super built-up  Area,Ready To Move,Brookefield,3 BHK,Saowson,1440,2.0,3.0,68.0,21250.0,15.1,3
964,964,Super built-up  Area,18-Dec,Seegehalli,2 BHK,,901,2.0,1.0,35.14,,13.9,2
965,965,Super built-up  Area,Ready To Move,Rajaji Nagar,3 BHK,Brway G,1725,3.0,3.0,200.0,,9.6,3
966,966,Built-up  Area,Ready To Move,Sarjapur,3 BHK,,900,2.0,1.0,42.0,45000.0,17.2,3
967,967,Super built-up  Area,Ready To Move,BEML Layout,2 BHK,,1060,2.0,1.0,55.0,,13.5,2
968,968,Super built-up  Area,Ready To Move,NGR Layout,2 BHK,,1020,2.0,1.0,48.45,,8.6,2
969,969,Super built-up  Area,20-Dec,Varthur,3 BHK,Myple M,1535,3.0,2.0,65.99,9483.0,17.4,3
970,970,Built-up  Area,Ready To Move,Alur,1 BHK,,530,1.0,1.0,20.0,,,1
971,971,Super built-up  Area,Ready To Move,Haralur Road,3 BHK,NRowse ,1464,3.0,2.0,56.0,,14.9,3
972,972,Super built-up  Area,Ready To Move,Devarabisanahalli,2 BHK,Spdoren,1350,2.0,3.0,80.0,,,2
973,973,Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,,1115,2.0,2.0,50.0,,17.2,2
974,974,Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,,1175,2.0,2.0,47.0,19750.0,12.9,2
975,975,Built-up  Area,Ready To Move,Whitefield,2 BHK,,1113,2.0,1.0,62.0,14981.0,17.3,2
976,976,Plot  Area,Ready To Move,Uttarahalli,6 Bedroom,,1200,4.0,2.0,225.0,19750.0,12.9,6
977,977,Plot  Area,Ready To Move,Ramamurthy Nagar,5 Bedroom,,1640,4.0,3.0,240.0,14647.0,11.7,5
978,978,Built-up  Area,Ready To Move,Giri Nagar,2 BHK,Spanda ,650,2.0,0.0,42.0,,10.2,2
979,979,Super built-up  Area,Ready To Move,Marathahalli,2 BHK,,1325,2.0,2.0,71.55,16620.0,10.9,2
980,980,Built-up  Area,Ready To Move,Electronics City Phase 1,2 BHK,Shelash,950,2.0,3.0,31.0,,20.3,2
981,981,Super built-up  Area,18-Apr,Jakkur,3 BHK,,1396,2.0,1.0,86.51,18636.0,12.9,3
982,982,Super built-up  Area,Ready To Move,Rachenahalli,2 BHK,,1050,2.0,2.0,52.07,,13.0,2
983,983,Super built-up  Area,Ready To Move,Thanisandra,3 BHK,,1825,3.0,2.0,100.0,13500.0,11.5,3
984,984,Super built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,Vasta C,1190,2.0,1.0,49.98,,11.0,2
985,985,Super built-up  Area,Ready To Move,Marathahalli,2 BHK,,1220,2.0,1.0,56.5,16620.0,10.9,2
986,986,Super built-up  Area,Ready To Move,NRI Layout,3 BHK,,1565,2.0,2.0,75.0,14833.0,12.8,3
987,987,Super built-up  Area,Ready To Move,Hennur Road,3 BHK,SaireSa,1891,3.0,1.0,109.0,,14.4,3
988,988,Built-up  Area,Ready To Move,Sidedahalli,2 BHK,,900,2.0,0.0,27.0,,19.7,2
989,989,Super built-up  Area,18-Jul,Hosa Road,2 BHK,Mahesr ,1161,2.0,1.0,55.15,2283.0,15.7,2
990,990,Super built-up  Area,Ready To Move,Sarjapur,1 BHK,DSousyl,633 - 666,1.0,0.0,17.535,45000.0,17.2,1
991,991,Plot  Area,Ready To Move,Dwarka Nagar,8 Bedroom,,2400,6.0,3.0,125.0,,,8
992,992,Plot  Area,Ready To Move,Rajaji Nagar,4 Bedroom,,315,4.0,2.0,90.0,,9.6,4
993,993,Super built-up  Area,Ready To Move,Yeshwanthpur,1 BHK,IBityin,665,1.0,1.0,36.85,,13.4,1
994,994,Super built-up  Area,19-Jan,Mysore Road,2 BHK,,1175,2.0,1.0,73.5,,28.6,2
995,995,Built-up  Area,Ready To Move,Hoodi,2 BHK,Goeur G,1425,2.0,2.0,80.0,9233.0,13.3,2
996,996,Plot  Area,Ready To Move,Chikkabanavar,1 Bedroom,,1200,1.0,0.0,20.0,,19.7,1
997,997,Plot  Area,18-Aug,ITPL,3 Bedroom,,1200,3.0,1.0,56.12,22583.0,15.4,3
998,998,Built-up  Area,Ready To Move,Somasundara Palya,2 BHK,Abeesmi,1255,2.0,2.0,67.0,,12.0,2
999,999,Super built-up  Area,Ready To Move,Hegde Nagar,3 BHK,SoisoCa,2112.95,4.0,2.0,145.0,,13.7,3
1000,1000,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1 BHK,,600,1.0,1.0,22.0,,15.3,1
1001,1001,Super built-up  Area,18-Jul,Haralur Road,3 BHK,SNnia E,1810,3.0,2.0,100.0,,14.9,3
1002,1002,Super built-up  Area,Ready To Move,Indira Nagar,2 BHK,,1200,2.0,2.0,93.0,,3.7,2
1003,1003,Super built-up  Area,Ready To Move,Harlur,2 BHK,,1033,2.0,2.0,49.0,22500.0,16.1,2
1004,1004,Super built-up  Area,Ready To Move,ITPL,3 BHK,,1548,3.0,2.0,89.5,22583.0,15.4,3
1005,1005,Super built-up  Area,18-May,Horamavu Banaswadi,3 BHK,,1611,3.0,3.0,66.0,,9.9,3
1006,1006,Built-up  Area,18-Jul,Electronic City Phase II,3 BHK,Sryalan,1400,2.0,1.0,40.43,11500.0,19.3,3
1007,1007,Super built-up  Area,Ready To Move,Vidyaranyapura,3 BHK,Graceik,1485,2.0,2.0,67.0,9675.0,18.0,3
1008,1008,Built-up  Area,Ready To Move,Margondanahalli,2 Bedroom,,2400,2.0,1.0,82.0,10000.0,13.7,2
1009,1009,Super built-up  Area,Ready To Move,Pattandur Agrahara,2 BHK,Shvarji,1025,2.0,1.0,44.5,,16.0,2
1010,1010,Plot  Area,Ready To Move,Thurahalli,4 Bedroom,,600,3.0,2.0,65.0,,,4
1011,1011,Super built-up  Area,Ready To Move,Hallehalli,2 BHK,,1225,2.0,,53.0,,,2
1012,1012,Built-up  Area,Ready To Move,5th Phase JP Nagar,2 BHK,,1256,2.0,1.0,62.8,,10.9,2
1013,1013,Super built-up  Area,Ready To Move,Whitefield,4 BHK,ArsiaEx,2268,3.0,2.0,163.0,14981.0,17.3,4
1014,1014,Super built-up  Area,21-Dec,Kanakpura Road,3 BHK,PrarePa,1100,3.0,2.0,53.0,,26.5,3
1015,1015,Super built-up  Area,Ready To Move,Vadarpalya,2 BHK,VMianri,1141,2.0,0.0,62.0,,,2
1016,1016,Built-up  Area,Ready To Move,Attibele,1 BHK,Jae 1hu,400,1.0,1.0,12.0,7500.0,31.8,1
1017,1017,Plot  Area,Ready To Move,Chandapura,2 Bedroom,,1400,2.0,0.0,60.0,11714.0,24.0,2
1018,1018,Super built-up  Area,Ready To Move,Kattigenahalli,7 BHK,,4100,7.0,,140.0,,21.0,7
1019,1019,Plot  Area,18-Mar,Marathi Layout,1 Bedroom,,5.31Acres,1.0,0.0,110.0,,,1
1020,1020,Carpet  Area,Ready To Move,Weavers Colony,1 BHK,,15,1.0,0.0,30.0,,,1
1021,1021,Super built-up  Area,Ready To Move,Raghavendra Nagar,2 BHK,,1175,2.0,2.0,48.27,,,2
1022,1022,Super built-up  Area,Ready To Move,Sahakara Nagar,2 BHK,,1100,2.0,1.0,56.0,,13.3,2
1023,1023,Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,Puestol,1843,3.0,2.0,95.84,,26.5,3
1024,1024,Plot  Area,Ready To Move,1st Phase JP Nagar,8 Bedroom,,1200,7.0,2.0,240.0,,9.7,8
1025,1025,Super built-up  Area,19-Dec,Horamavu Banaswadi,2 BHK,,1460,2.0,1.0,80.5,,9.9,2
1026,1026,Super built-up  Area,Ready To Move,Rachenahalli,3 BHK,Sovar S,1530,2.0,2.0,74.5,,13.0,3
1027,1027,Built-up  Area,Ready To Move,HSR Layout,2 BHK,,1467,2.0,1.0,55.0,20521.0,10.5,2
1028,1028,Super built-up  Area,Ready To Move,KR Layout,1 BHK,,950,1.0,1.0,40.0,,,1
1029,1029,Super built-up  Area,Ready To Move,Vittasandra,2 BHK,Prlla C,1246,2.0,1.0,64.5,,17.5,2
1030,1030,Super built-up  Area,19-Dec,Kanakapura,1 BHK,GoityEt,711,1.0,1.0,38.0,22000.0,47.7,1
1031,1031,Super built-up  Area,Ready To Move,Haralur Road,2 BHK,RInceeg,1194,2.0,2.0,46.0,,14.9,2
1032,1032,Super built-up  Area,Ready To Move,Babusapalaya,3 BHK,ARngsd ,1358,2.0,1.0,43.4,,9.8,3
1033,1033,Carpet  Area,Ready To Move,Nagasandra,6 Bedroom,,1500,5.0,1.0,130.0,,17.6,6
1034,1034,Super built-up  Area,Ready To Move,Hoodi,2 BHK,Goeur G,1420,2.0,2.0,75.0,9233.0,13.3,2
1035,1035,Super built-up  Area,Ready To Move,Kathriguppe,3 BHK,,1250,2.0,1.0,68.75,,9.6,3
1036,1036,Built-up  Area,Ready To Move,Akshaya Nagar,2 BHK,,1280,2.0,,58.0,,13.8,2
1037,1037,Super built-up  Area,Ready To Move,Nagappa Reddy Layout,2 BHK,Gruesaf,1209,2.0,1.0,50.0,,9.5,2
1038,1038,Built-up  Area,Ready To Move,Kempapura,5 Bedroom,,4200,5.0,2.0,225.0,,,5
1039,1039,Plot  Area,Ready To Move,BTM 1st Stage,4 Bedroom,,1215,4.0,3.0,205.0,,7.4,4
1040,1040,Super built-up  Area,Ready To Move,Panathur,3 BHK,Saite G,1315,2.0,1.0,54.8,16000.0,14.2,3
1041,1041,Super built-up  Area,Ready To Move,Kariyammana Agrahara,3 BHK,,1800,3.0,3.0,90.0,,,3
1042,1042,Built-up  Area,Ready To Move,Hessarghatta,5 Bedroom,,1600,4.0,0.0,125.0,,34.3,5
1043,1043,Super built-up  Area,Ready To Move,TC Palaya,3 BHK,RKncyha,1600,2.0,2.0,65.0,,12.2,3
1044,1044,Plot  Area,Ready To Move,Binnamangala,6 Bedroom,,3968,5.0,2.0,900.0,,,6
1045,1045,Super built-up  Area,Ready To Move,Suraksha Nagar,3 BHK,AritaFe,1563,3.0,2.0,52.0,,15.2,3
1046,1046,Super built-up  Area,Ready To Move,Whitefield,3 BHK,SRidePr,1560,2.0,2.0,72.0,14981.0,17.3,3
1047,1047,Super built-up  Area,Ready To Move,Brookefield,3 BHK,Krrbsil,2169,4.0,,115.0,21250.0,15.1,3
1048,1048,Plot  Area,Ready To Move,Lakshmi Layout,9 Bedroom,,900,10.0,,170.0,,12.3,9
1049,1049,Super built-up  Area,Ready To Move,Rachenahalli,2 BHK,,1050,2.0,2.0,55.5,,13.0,2
1050,1050,Super built-up  Area,Ready To Move,Iblur Village,3 BHK,Emine P,3235,3.0,1.0,235.0,,13.8,3
1051,1051,Plot  Area,Ready To Move,TC Palaya,3 Bedroom,,1200,3.0,0.0,66.0,,12.2,3
1052,1052,Super built-up  Area,Ready To Move,HSR Layout,2 BHK,NRosete,1140,2.0,2.0,46.0,20521.0,10.5,2
1053,1053,Plot  Area,Ready To Move,7th Phase JP Nagar,3 Bedroom,,1500,3.0,1.0,170.0,,11.0,3
1054,1054,Super built-up  Area,Ready To Move,Horamavu Agara,3 BHK,,1560,3.0,2.0,75.0,,12.2,3
1055,1055,Super built-up  Area,Ready To Move,JP Nagar,2 BHK,Saowsri,1100,2.0,2.0,70.0,,9.9,2
1056,1056,Super built-up  Area,Ready To Move,Kasavanhalli,3 BHK,,1260,2.0,3.0,40.32,,15.0,3
1057,1057,Super built-up  Area,18-Mar,Hebbal,2 BHK,Arcia S,1036,2.0,1.0,50.0,17340.0,11.1,2
1058,1058,Built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,DLhtsnd,1662,3.0,3.0,85.1,,13.8,3
1059,1059,Super built-up  Area,Ready To Move,Yelachenahalli,3 BHK,PuontBe,1464,2.0,3.0,105.0,,11.5,3
1060,1060,Super built-up  Area,Ready To Move,Yelahanka,2 BHK,NCowsar,1234,2.0,2.0,80.0,8500.0,20.8,2
1061,1061,Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Arldsyo,1403,3.0,1.0,55.0,,17.2,3
1062,1062,Plot  Area,Ready To Move,Kadugondanahalli,4 Bedroom,,915,4.0,1.0,54.9,,7.1,4
1063,1063,Plot  Area,Ready To Move,2nd Stage Nagarbhavi,6 Bedroom,,3000,8.0,3.0,451.0,,15.2,6
1064,1064,Super built-up  Area,Ready To Move,Seegehalli,3 BHK,,1150,2.0,2.0,42.9,,13.9,3
1065,1065,Built-up  Area,Ready To Move,Hebbal,4 BHK,RMudeat,3900,4.0,2.0,410.0,17340.0,11.1,4
1066,1066,Built-up  Area,Ready To Move,Yeshwanthpur,5 Bedroom,,850,4.0,2.0,90.0,,13.4,5
1067,1067,Super built-up  Area,18-Mar,Kanakapura,2 BHK,,929,2.0,1.0,46.0,22000.0,47.7,2
1068,1068,Plot  Area,Ready To Move,2nd Stage Nagarbhavi,6 Bedroom,,2400,8.0,3.0,450.0,,15.2,6
1069,1069,Plot  Area,Ready To Move,TC Palaya,3 Bedroom,,1350,2.0,1.0,75.0,,12.2,3
1070,1070,Super built-up  Area,Ready To Move,Vasanthapura,2 BHK,,1135,2.0,1.0,39.73,,14.0,2
1071,1071,Built-up  Area,Ready To Move,Basava Nagar,2 BHK,Saarea ,1405,2.0,2.0,70.0,,,2
1072,1072,Plot  Area,18-Sep,Whitefield,2 Bedroom,,1200,2.0,1.0,45.84,14981.0,17.3,2
1073,1073,Super built-up  Area,18-Apr,Haralur Road,4 BHK,SNnia E,2805,4.0,3.0,154.0,,14.9,4
1074,1074,Super built-up  Area,Ready To Move,Yeshwanthpur,2 BHK,IBityin,1161,2.0,2.0,64.08,,13.4,2
1075,1075,Super built-up  Area,18-Dec,Kanakpura Road,2 BHK,Soena A,1290,2.0,3.0,74.0,,26.5,2
1076,1076,Super built-up  Area,Ready To Move,Yeshwanthpur,3 BHK,IBityin,2557,3.0,2.0,141.0,,13.4,3
1077,1077,Built-up  Area,Ready To Move,2nd Block Hrbr Layout,3 BHK,Raaden ,1480,3.0,2.0,90.0,,7.3,3
1078,1078,Plot  Area,Ready To Move,BTM 1st Stage,9 Bedroom,Srvasks,3300,14.0,,500.0,,7.4,9
1079,1079,Super built-up  Area,20-Dec,Old Madras Road,3 BHK,SheldGr,1350,3.0,0.0,54.54,,4.7,3
1080,1080,Super built-up  Area,Ready To Move,Kadugodi,3 BHK,MSingco,1580,2.0,2.0,65.0,12250.0,18.7,3
1081,1081,Super built-up  Area,17-Oct,Banashankari,3 BHK,,1470,2.0,1.0,88.64,15107.0,11.2,3
1082,1082,Super built-up  Area,18-Jun,Ananth Nagar,1 BHK,,500,1.0,1.0,14.0,,21.6,1
1083,1083,Super built-up  Area,18-Sep,Sarjapur  Road,2 BHK,PualeSk,1346,2.0,1.0,61.92,,17.2,2
1084,1084,Super built-up  Area,Ready To Move,Canara Bank Layout,3 BHK,,1600,3.0,3.0,90.0,,,3
1085,1085,Super built-up  Area,Ready To Move,Naganathapura,2 BHK,,720,2.0,1.0,120.0,,15.0,2
1086,1086,Plot  Area,19-Mar,Narasapura,2 Bedroom,,30Acres,2.0,2.0,29.5,,,2
1087,1087,Plot  Area,Ready To Move,Manjunath Nagar,4 Bedroom,,1200,4.0,0.0,135.0,,8.4,4
1088,1088,Super built-up  Area,Ready To Move,Basapura,2 BHK,RMncy R,1200,2.0,2.0,35.0,,14.4,2
1089,1089,Built-up  Area,Ready To Move,Channasandra,3 BHK,Pritehi,1340,2.0,2.0,48.33,,19.6,3
1090,1090,Plot  Area,Ready To Move,Devanahalli,4 Bedroom,Soyleif,6136,4.0,,560.0,17302.0,38.7,4
1091,1091,Super built-up  Area,Ready To Move,Jigani,2 BHK,DLhtsan,918,2.0,2.0,48.0,10740.0,27.7,2
1092,1092,Plot  Area,Ready To Move,Singena Agrahara,3 Bedroom,CoiewSy,1500,3.0,2.0,115.0,,23.3,3
1093,1093,Super built-up  Area,Ready To Move,Yelahanka,2 BHK,Velas V,1315,2.0,2.0,85.0,8500.0,20.8,2
1094,1094,Plot  Area,Ready To Move,Sector 1 HSR Layout,4 Bedroom,,2400,5.0,,775.0,,10.6,4
1095,1095,Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,,1390,2.0,2.0,62.55,19750.0,12.9,3
1096,1096,Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,Aklia R,1330,2.0,1.0,56.0,19750.0,12.9,3
1097,1097,Built-up  Area,Ready To Move,Jalahalli,5 BHK,BrardCo,3100,4.0,,265.0,11000.0,16.6,5
1098,1098,Super built-up  Area,17-Dec,Mango Garden Layout,3 BHK,Ceral C,1824,3.0,3.0,125.0,,,3
1099,1099,Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Brnia G,1420,2.0,2.0,96.0,,11.0,3
1100,1100,Plot  Area,Ready To Move,Kacharakanahalli,1 Bedroom,,750,1.0,0.0,56.25,,7.1,1
1101,1101,Super built-up  Area,Ready To Move,Jalahalli East,3 BHK,ShshaSa,1260,2.0,1.0,60.0,,15.8,3
1102,1102,Super built-up  Area,19-Sep,Hennur Road,3 BHK,Orens G,1561,3.0,2.0,95.0,,14.4,3
1103,1103,Plot  Area,Ready To Move,5th Phase JP Nagar,9 Bedroom,,812,6.0,3.0,165.0,,10.9,9
1104,1104,Super built-up  Area,Ready To Move,"Bidere Agarahara, Behind Safal market",2 BHK,,1060,2.0,2.0,42.0,,,2
1105,1105,Plot  Area,Ready To Move,Hoodi,8 Bedroom,,1120,8.0,3.0,145.0,9233.0,13.3,8
1106,1106,Super built-up  Area,18-Jul,Haralur Road,2 BHK,SNnia E,1225,2.0,1.0,67.38,,14.9,2
1107,1107,Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Soitya ,2144,3.0,2.0,135.0,13500.0,11.5,3
1108,1108,Plot  Area,Ready To Move,Kengeri,7 Bedroom,,1200,6.0,2.0,140.0,12000.0,22.5,7
1109,1109,Super built-up  Area,Ready To Move,Electronic City,2 BHK,Itelaa ,880,2.0,2.0,29.0,,18.1,2
1110,1110,Super built-up  Area,21-Dec,Hoodi,3 BHK,GoAirej,1639,3.0,2.0,110.0,9233.0,13.3,3
1111,1111,Built-up  Area,Ready To Move,Thanisandra,3 BHK,Pronyt ,1240,2.0,1.0,62.0,13500.0,11.5,3
1112,1112,Super built-up  Area,Ready To Move,Kanakpura Road,2 BHK,,1500,2.0,2.0,69.0,,26.5,2
1113,1113,Super built-up  Area,Ready To Move,Haralur Road,2 BHK,RInceeg,1243,2.0,1.0,46.0,,14.9,2
1114,1114,Super built-up  Area,Ready To Move,Marathahalli,3 BHK,Aiitya ,1575,3.0,,78.0,16620.0,10.9,3
1115,1115,Super built-up  Area,Ready To Move,Haralur Road,2 BHK,,1027,2.0,2.0,44.0,,14.9,2
1116,1116,Super built-up  Area,Ready To Move,Kambipura,3 BHK,Prrtht ,1082,2.0,1.0,56.0,,23.2,3
1117,1117,Super built-up  Area,Ready To Move,Konanakunte,3 BHK,,1637,3.0,3.0,73.0,12500.0,13.8,3
1118,1118,Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,Puestol,1665,3.0,2.0,86.58,,26.5,3
1119,1119,Super built-up  Area,18-Dec,Electronic City,2 BHK,GoontLa,1265,2.0,0.0,56.93,,18.1,2
1120,1120,Super built-up  Area,21-Dec,Electronic City,3 BHK,KonteiT,1691,2.0,2.0,102.0,,18.1,3
1121,1121,Super built-up  Area,Ready To Move,Thanisandra,2 BHK,SLaceda,1100,2.0,1.0,38.0,13500.0,11.5,2
1122,1122,Built-up  Area,Ready To Move,Grihalakshmi Layout,5 Bedroom,,24,2.0,2.0,150.0,,,5
1123,1123,Plot  Area,19-Jan,Gopalkrishna Nagar,3 Bedroom,,1500,3.0,2.0,62.0,,18.6,3
1124,1124,Built-up  Area,Ready To Move,Hosakerehalli,4 BHK,Taonte ,3205,5.0,1.0,380.0,14000.0,13.4,4
1125,1125,Built-up  Area,Ready To Move,Kammanahalli,5 Bedroom,,1666,4.0,1.0,150.0,20250.0,7.6,5
1126,1126,Super built-up  Area,Ready To Move,Choodasandra,2 BHK,GRhtiru,1115,2.0,2.0,50.0,,16.8,2
1127,1127,Super built-up  Area,Ready To Move,Mysore Road,2 BHK,Brama P,1070,2.0,1.0,45.0,,28.6,2
1128,1128,Super built-up  Area,Ready To Move,Indira Nagar,2 BHK,Aentsbe,1128,2.0,2.0,105.0,,3.7,2
1129,1129,Super built-up  Area,Ready To Move,Budigere,2 BHK,PrityTr,1162,2.0,1.0,57.0,,30.9,2
1130,1130,Super built-up  Area,Ready To Move,Sai Gardens,2 BHK,Alivae ,1339,2.0,2.0,55.0,,24.7,2
1131,1131,Super built-up  Area,Ready To Move,Mahadevpura,2 BHK,Neagar ,1192,2.0,2.0,75.0,,10.3,2
1132,1132,Super built-up  Area,Ready To Move,Haralur Road,3 BHK,DSimaUl,1920,3.0,1.0,115.0,,14.9,3
1133,1133,Super built-up  Area,Ready To Move,Hennur,2 BHK,Shateor,1255,2.0,1.0,52.32,17529.0,10.0,2
1134,1134,Super built-up  Area,18-Apr,Rajaji Nagar,2 BHK,ProdsWe,1357,2.0,1.0,115.0,,9.6,2
1135,1135,Super built-up  Area,Ready To Move,Dodda Kempaiah Layout,3 BHK,,1600,3.0,2.0,75.0,,,3
1136,1136,Super built-up  Area,Ready To Move,Hanumanth Nagar,2 BHK,Saersel,1225,2.0,2.0,55.11,,,2
1137,1137,Plot  Area,Ready To Move,Whitefield,4 Bedroom,Saark H,2400,4.0,3.0,200.0,14981.0,17.3,4
1138,1138,Super built-up  Area,Ready To Move,Kasturi Nagar,3 BHK,,1570,3.0,3.0,80.0,21278.0,8.6,3
1139,1139,Super built-up  Area,Ready To Move,Thanisandra,2 BHK,Bhmesy ,1093,2.0,2.0,70.0,13500.0,11.5,2
1140,1140,Built-up  Area,Ready To Move,Basaveshwara Nagar,3 BHK,Suncy R,1865,3.0,3.0,145.0,,10.9,3
1141,1141,Plot  Area,Ready To Move,R.T. Nagar,6 Bedroom,,1200,7.0,3.0,165.0,,9.7,6
1142,1142,Super built-up  Area,Ready To Move,Kaikondrahalli,2 BHK,Srsica ,1039,2.0,2.0,80.0,,15.3,2
1143,1143,Super built-up  Area,Ready To Move,Vittasandra,2 BHK,Prlla C,1246,2.0,1.0,64.5,,17.5,2
1144,1144,Super built-up  Area,Ready To Move,Whitefield,3 BHK,Suent V,1985,3.0,2.0,75.0,14981.0,17.3,3
1145,1145,Super built-up  Area,Ready To Move,Hosakerehalli,3 BHK,APncyla,1590,3.0,3.0,49.0,14000.0,13.4,3
1146,1146,Plot  Area,Ready To Move,Hunasamaranahalli,4 Bedroom,EmardBo,4000,4.0,2.0,675.0,,,4
1147,1147,Super built-up  Area,Ready To Move,Electronic City Phase II,2 BHK,Assha A,775,2.0,2.0,38.0,11500.0,19.3,2
